"hotel_id","author","location","rating","date","date_visited","title","text","trip_type","helpful","photos","language","contributions","avatar"
"10410272","Sean H","","1","2026-08-06","2026-08-31","Waste your ENTIRE TRIP waiting for elevators!","The elevator situation at citizenM Tower of London is beyond unacceptable. There are four elevators, yet two are permanently blocked off for “priority service.” When I asked what that meant, I was told they were reserved for staff and housekeeping.
So guests are left fighting over just two elevators in a hotel of this size, while housekeeping still uses the guest elevators anyway. What exactly is the point of reserving half the elevators for staff if staff are also filling the only two available to paying guests?
The result is total dysfunction. The elevators stop at practically every floor going up and every floor coming down. They are so overcrowded that guests trying to leave with luggage cannot even get into an elevator travelling downward. I watched a woman on the second floor take the elevator all the way up to the eighth floor just so she could stay inside and ride it back down to the lobby. That is how absurd this situation is.
Guests are trying to reach taxis and Ubers, dragging luggage through packed elevators, while the staff appear completely indifferent. No urgency, no apology, no attempt to manage the situation—just a shrug while paying guests waste their time.
For a hotel of this size to dedicate half its elevator capacity to staff while guests are effectively trapped on their floors is appalling. This is not a small inconvenience or a busy moment. It is a glaring operational failure and a complete disregard for the people actually paying to stay here.","Traveled with family","","","en","3","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/d5/default-avatar-2020-17.jpg"
"1056130","Owenthomas","Berthoud, Colorado","3","2026-07-26","2026-06-30","Friendly staff","We had a triple room,  so not much room to move around. Beds were comfortable and room was quiet. Nice sized bathroom. With soap and shampoo. The location is perfect. It is literally just across Euston Road from Kings Cross Station. Room was very warm.","Traveled with family","313","","en","1088","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/bc/31/d2/owenthomas.jpg"
"1056130","Durgesh_Pandey","Ahmedabad, India","1","2026-07-26","2026-07-31","Avoid it if you can!!! Nothing except location","Stinking Hotel Room no 305. Wanted to stay for a night as had a train to Edinburgh from King Cross station.

So location is bang on. Can’t be more convenient other than that, oh it’s a nightmare.

All rooms (I had my friend staying in different floor) stinking of sewer.

Basin was clogged. Oh it was very bad.","Traveled as a couple","40","","en","68","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/9f/default-avatar-2020-16.jpg"
"1056130","Philippe G","","1","2026-07-24","2026-07-31","Avoid, too expensive for the service.","Well-located hotel, friendly receptionist, but those are the only positive points. No hot water, very noisy room, refrigerator containing leftover food, not even a stick of instant coffee in the room...","Traveled with family","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/60/default-avatar-2020-64.jpg"
"1056130","Aymen boughdiri","","1","2026-07-23","2026-07-31","Horrible","Horrible expérience.
Very arrogant personnel and not friendly at all.
Room dirty and noisy.
Room to small .","Traveled on business","1","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/5d/default-avatar-2020-32.jpg"
"1056130","Jeff D","Murrieta, California","3","2026-07-11","2026-06-30","Just ok","Picked this location to have a room with AC, a bathroom, and an elevator for my 46-year-old disabled wife.  Were frequent travelers and know the Europe typical hotel room, so we knew what to expect.  Unfortunately, yes there is an elevator, but you must go up stair to get to it. Then up or down more stairs to get to our room. This was bummer but we made it work. 

The room was about 13X13 feet total. Not that unusual for Europe standards, we understand.  The two twin beds were in horrible shape and very uncomfortable. The AC did not actually blow cold air. You were not able to adjust it and it blew maybe 80 deg. air all day.  By 9 AM, the room was miserable. Again, Europe does not like AC like the West likes. The bathroom was small but it worked out fine.  

The room was so small there is no room to open a bag that's not on the bed. It was very hot, and the beds were a joke. The only positive was it had a bathroom. 

The location is right across from the train station and was good if that's what you need.  Plenty of stuff to do walking distance from this location. Coffee right across the street and tour bus stop a block away. The location was nice, the room was just okay for 1 night. 

We booked it for the elevator, AC, and bathroom. We actually got 1 out of 3 of those.  We won't go back.","Traveled as a couple","278","","en","374","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/99/default-avatar-2020-57.jpg"
"1060784","nath330","Liege, Belgium","5","2026-08-06","2026-02-28","Cozy cocoon","From 02/21/26 to 02/25/26
We stayed in this magnificent hotel in the month of February. The staff is very kind and smiling. The room was very good, not very big, but functional. The bed is very comfortable and it is possible to raise the bottom of the bed. The breakfast was very good. The hotel is in the center, very close to Termini station.","Traveled as a couple","56","","en","41","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/72/80/2e/nath330.jpg"
"1060784","jsali","Rickenbach, Switzerland","4","2026-08-02","2026-08-31","Simple, clean hotel","Simple but very locally situated hotel! It is very clean and has great, ALWAYS helpful staff. Our personal highlight was the bed, where the legs and head were adjustable and it possessed a massage function.","Traveled with friends","25","","en","59","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/95/45/fe/caption.jpg"
"1060784","CocoNS","Bedford, Canada","5","2026-08-01","2026-07-31","Great place to stay!","We enjoyed our stay here, the room was larger than we expected for Rome. The room was comfortable and clean, AC and water pressure were excellent. The bed was extremely comfortable. Front desk was helpful. We did not eat breakfast here but it was available.","Traveled with family","49","","en","140","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/08/4f/e3/caption.jpg"
"1060784","Stefan","Cologne, Germany","4","2026-07-27","2026-07-31","Clean and central","Simple, clean hotel. Rooms are relatively small and have seen better days. Nevertheless, the hotel is a good starting point for discovering Rome.
However, a 4-star rating is nonsense.","Traveled with family","57","","en","228","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/f1/bd/5b/stefan-b.jpg"
"1060784","ひろ44","Niigata, Japan","4","2026-07-23","2026-07-31","Hotels within walking distance of Termini Station","It is within walking distance of Termini Station.
I got one because there was a map of the city of Rome by the front desk.
It also provides information on the two-story sightseeing bus and other services.
There are two elevators, one of which is located on a stepped surface, making it inconvenient to roll suitcases.
The room is beautiful.
It was inconvenient because there was only one electrical socket in the bathroom and one and two below the room, not around the pillow.
The bed mats seemed to be distinctive, and there were advertising posters in the hotel hallways.
It seems that I was able to recline, but I didn't know how to use it and did something wasteful.
The bathroom has a bathtub, but the partition glass plate is only half the width of the bathtub, so if you are not careful, the bathroom will be flooded.
The surrounding area is also a high-rise hotel, so the view from the windows is not good.
It's close to the station, but it's on a road that's one stop away, so I didn't mind the noise of the cars at all.
Breakfast is on the first floor.","Traveled as a couple","892","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/f3/39/78/caption.jpg"", ""caption"": """", ""photo_id"": ""871577976""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/f3/39/79/caption.jpg"", ""caption"": ""朝食バイキング"", ""photo_id"": ""871577977""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/f3/39/7a/caption.jpg"", ""caption"": ""玄関内側"", ""photo_id"": ""871577978""}]","en","4078","https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/5b/avatar033.jpg"
"1061544","Sam S","UK","4","2026-08-26","2026-08-31","Great value for money","We booked a twin & double room for 3 adults staying 2 nights. The hotel was easy to get to from Euston. The reception staff were welcoming upon arrival. The double room was a good size. The twin room was a lot smaller which was disappointing as 2 adults were staying in this room, but for 2 nights it was acceptable & manageable! The location was good as there was a tube stop less than 5 min walk away, with Waterloo being only a 10min walk away. There is a 24hr newsagent next door & a Tesco express less than 5 mins away as well. Overall great stay for the price. Would def recommend & stay again but would make people aware that it sits in a corner with train tracks running down two sides. That being said the trains, whilst frequent, are more like white background noise when inside. Also deliveries happen to the shops underneath so if anyone is a light sleeper then this may wake them up in the early hours of the morning. Another note to be aware of is whilst they have blackout curtains, they still let light in from the top, bottom & sides, so the room is not pitch black. Just something to be aware of if you like it dark! These are things to make people aware of - they did not disrupt our stay at all. I would def consider staying again.","","4","","en","30","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/0d/a1/4b/caption.jpg"
